file_path,entropy,file_size,num_sections,suspicious_imports,VirtualSize,SizeOfImage,SizeOfHeaders,Relocations,Imports,BaseOfCode,DllCharacteristics,AddressOfEntryPoint,SizeOfInitializedData,SizeOfUninitializedData,packer_type
C:\Users\Public\MLMAL\dataset-packed-pe\packed\TELock\telock_SuperF4.exe,7.55,27136,9,0,69632,73728,1024,1,2,4096,320,68566,34816,3072,20
C:\Users\Public\MLMAL\dataset-packed-pe\packed\TELock\telock_sysexp.exe,7.75,49664,5,0,90112,94208,4096,1,2,4096,0,89046,23552,0,20
C:\Users\Public\MLMAL\dataset-packed-pe\packed\TELock\telock_touch.exe,7.8,27136,5,0,57344,61440,1024,1,2,4096,0,56278,2048,512,20
C:\Users\Public\MLMAL\dataset-packed-pe\packed\TELock\telock_UnlockerAssistant.exe,7.4,19968,4,0,36864,40960,1024,1,2,4096,1024,35798,5632,0,20
C:\Users\Public\MLMAL\dataset-packed-pe\packed\TELock\telock_Updater.exe,7.61,40960,5,0,81920,86016,1024,1,2,4096,33088,76758,28160,0,20
C:\Users\Public\MLMAL\dataset-packed-pe\packed\TELock\telock_updater3.exe,7.62,18432,5,0,36864,40960,1024,1,2,4096,33088,35798,11776,0,20
C:\Users\Public\MLMAL\dataset-packed-pe\packed\TELock\telock_Updater5.exe,7.34,26624,3,0,57344,65536,512,1,2,8192,34112,56278,9728,0,20
C:\Users\Public\MLMAL\dataset-packed-pe\packed\TELock\telock_wabread.exe,7.86,33280,6,0,73728,77824,1024,1,2,4096,0,72662,47616,1024,20
C:\Users\Public\MLMAL\dataset-packed-pe\packed\TELock\telock_WinList.exe,7.61,16896,7,0,45056,49152,1024,1,2,4096,0,43990,14336,1024,20
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_7z.exe,7.94,2748416,8,0,7077858,7094272,4096,0,6,4096,0,4407472,28672,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_accesschk.exe,7.96,3044496,9,0,8083962,8097792,1024,0,8,4096,32832,5308680,667136,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_AccessEnum.exe,7.94,2685816,8,0,7090530,7098368,4096,0,12,4096,0,4485472,139264,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_ADExplorer.exe,7.96,2958424,8,0,7751588,7770112,1024,0,14,4096,32768,5018040,148480,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_ADInsight.exe,7.96,3741848,9,0,12047698,12070912,1024,0,13,4096,32832,9081360,4031488,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_adrestore.exe,7.95,2734904,6,0,7126180,7135232,4096,0,9,4096,0,4457064,122880,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_adwcleaner_7.2.4.0.exe,7.99,12979408,10,0,26835026,26857472,1024,0,20,4096,32832,24101568,8640000,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_Autologon.exe,7.95,2953896,9,0,7519096,7536640,1024,0,6,4096,32832,4657944,68608,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_Autoruns.exe,7.95,3281472,9,0,8410322,8429568,1024,0,15,4096,32832,5489520,303616,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_autorunsc.exe,7.95,3266200,9,0,8354258,8376320,1024,0,15,4096,32832,5407688,291328,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_BatteryInfoView.exe,7.95,2748928,8,0,7302128,7319552,1024,0,10,4096,0,4613152,32768,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_Bginfo.exe,7.97,4668136,9,0,11630712,11649024,1024,0,23,4096,32832,8402040,899072,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_BlueScreenView.exe,7.95,2747488,8,0,7101977,7118848,1024,0,10,4096,0,4433104,45568,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_Cacheset.exe,7.93,2767672,8,0,7158398,7168000,4096,0,6,4096,0,4465960,126976,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_calc.exe,7.94,3414528,8,0,8569397,8585216,1024,0,16,4096,32832,5588352,435712,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_Clockres.exe,7.95,2948776,9,0,7515448,7532544,1024,0,6,4096,32832,4658648,65024,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_cmd.exe,7.94,2949632,8,0,7660240,7675904,1024,0,4,4096,32832,4859440,158720,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_ComIntRep.exe,7.95,4410880,9,0,9958163,9973760,1024,0,18,4096,32832,7050888,1533440,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_Contig.exe,7.95,2789024,8,0,7422450,7438336,1024,0,6,4096,32768,4769504,283648,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_Coreinfo.exe,7.96,2998968,9,0,8209679,8220672,1024,0,6,4096,32832,5416760,799744,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_cpuz_x32.exe,7.97,4114952,8,0,10565682,10579968,1024,0,12,4096,32768,7837584,2016256,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_ctrl2cap.exe,7.94,2743096,6,0,7131040,7139328,4096,0,5,4096,0,4454376,122880,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_DarkNamer.exe,7.93,2785280,8,0,7120327,7131136,4096,0,6,4096,0,4393024,32768,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_Dbgview.exe,7.96,2888280,8,0,7524062,7536640,1024,0,9,4096,32768,4872344,253440,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_Desktops.exe,7.95,2974296,9,0,7539219,7557120,1024,0,6,4096,32832,4647152,43008,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_dfrgui.exe,7.95,3336704,8,0,8051142,8069120,1024,0,12,4096,32832,5241160,487424,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_disk2vhd.exe,7.96,3813568,9,0,14854916,14868480,1024,0,14,4096,32832,11889056,6877696,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_diskext.exe,7.95,2921632,9,0,7489168,7512064,1024,0,6,4096,32832,4667896,66048,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_Diskmon.exe,7.94,2759480,8,0,7207520,7217152,4096,0,10,4096,0,4553296,159744,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_DiskView.exe,7.95,3142008,8,0,9000837,9019392,1024,0,9,4096,32768,6163112,1424384,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_DriverView.exe,7.95,2855520,8,0,7388614,7405568,1024,0,10,4096,0,4594432,22016,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_du.exe,7.95,2886256,9,0,7466489,7483392,1024,0,6,4096,32832,4692824,77824,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_efsdump.exe,7.94,2702136,6,0,7088845,7098368,4096,0,5,4096,0,4455432,122880,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_ESEDatabaseView.exe,7.95,2680528,8,0,7023005,7041024,1024,0,10,4096,0,4435040,36352,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_EventLogChannelsView.exe,7.95,2697936,8,0,7042145,7057408,1024,0,8,4096,0,4435128,44032,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_Everything.exe,7.96,3441768,8,0,8942334,8962048,1024,0,12,4096,0,6216976,321536,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_FastHash_kr.exe,7.95,2990080,8,0,7779044,7786496,1024,0,11,4096,0,5033320,136192,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_FindLinks.exe,7.95,2727592,8,0,7094949,7110656,1024,0,7,4096,32768,4464064,66048,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_FolderTimeUpdate.exe,7.95,2706128,8,0,7043942,7057408,1024,0,9,4096,0,4419096,40960,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_ftp.exe,7.95,2701824,8,0,7046148,7061504,1024,0,6,4096,32832,4386416,27136,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_FullEventLogView.exe,7.95,2642128,8,0,6992285,7004160,1024,0,9,4096,0,4443848,43520,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_geek.exe,7.97,5744720,9,0,14027035,14041088,1024,0,18,4096,32768,11144992,4558848,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_grepWin-1.9.0_portable.exe,7.91,3358472,11,0,8558604,8577024,1024,1,12,4096,32832,5787512,321536,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_handle.exe,7.96,2863752,8,0,7425760,7434240,1024,0,6,4096,32768,4788176,377856,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_Hash.exe,7.95,2629632,8,0,6977692,6991872,1024,0,8,4096,0,4386856,42496,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_HashCalc.exe,7.94,2990080,8,0,7835149,7852032,4096,0,13,4096,0,5050496,110592,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_Hasher.exe,7.95,3360272,14,0,8640048,8671232,1536,1,10,4096,64,5624024,124416,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_HDDScan.exe,7.97,6498832,18,0,16147277,16179200,1536,1,15,4096,64,12812592,2393600,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_hex2dec.exe,7.95,2670240,9,0,7036920,7057408,1024,0,6,4096,32832,4473224,66048,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_HWMonitorPro_x32.exe,7.95,3568608,8,0,9375636,9388032,1024,0,14,4096,32768,6693344,832512,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_InstalledPackagesView.exe,7.95,2661584,8,0,7001048,7016448,1024,0,9,4096,0,4424336,35840,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_junction.exe,7.95,2725024,8,0,7133840,7151616,1024,0,6,4096,32768,4535016,69632,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_LastActivityView.exe,7.95,2736848,8,0,7146849,7159808,1024,0,11,4096,0,4510528,48640,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_ldmdump.exe,7.94,2726712,6,0,7119985,7127040,4096,0,5,4096,0,4461464,122880,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_Listdlls.exe,7.96,2984608,9,0,7698430,7716864,1024,0,9,4096,32832,4948976,302592,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_livekd.exe,7.95,3182752,9,0,8025100,8036352,1024,0,6,4096,32832,5162056,542720,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_LoadOrd.exe,7.95,2885280,9,0,7478686,7495680,1024,0,7,4096,32832,4691104,95744,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_LoadOrdC.exe,7.95,2730144,9,0,7136976,7151616,1024,0,6,4096,32832,4519160,99840,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_logonsessions.exe,7.95,2815160,9,0,7221380,7237632,1024,0,8,4096,32832,4543824,135680,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_md5summer.exe,7.95,3418128,14,0,8578815,8601600,1536,1,10,4096,64,5682688,259584,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_movefile.exe,7.95,2799776,9,0,7161750,7176192,1024,0,6,4096,32832,4458072,65024,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_mtinst.exe,7.96,2991176,7,0,7645080,7659520,1024,0,4,4096,32768,4974256,633344,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_notmyfault.exe,7.94,2920616,9,0,7314302,7335936,1024,0,8,4096,32832,4630280,161792,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_notmyfaultc.exe,7.94,2905776,9,0,7302812,7327744,1024,0,6,4096,32832,4638560,161280,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_nslookup.exe,7.95,2640896,8,0,7019318,7028736,1024,0,8,4096,32832,4437944,54784,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_ntfsinfo.exe,7.95,2716840,8,0,7080530,7098368,1024,0,6,4096,32768,4458512,62464,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_OpenedFilesView.exe,7.95,2692816,8,0,7043100,7053312,1024,0,9,4096,0,4438120,50176,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_PAGEANT_32.EXE,7.95,2922552,14,0,7545060,7577600,1024,0,6,86016,34880,4819136,77312,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_pagecurl.exe,7.95,2686512,14,0,7022716,7061504,1024,0,13,4096,0,4417816,62464,1536,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_pagedfrg.exe,7.93,2784120,8,0,7350475,7364608,4096,0,7,4096,0,4671856,315392,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_pendmoves.exe,7.95,2856616,9,0,7424374,7442432,1024,0,6,4096,32832,4667848,65536,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_PEview.exe,7.95,2667008,9,0,7009166,7028736,1024,0,7,4096,0,4405792,33280,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_PEViewer.exe,7.96,3615248,15,0,9265664,9273344,1536,1,11,4096,64,6417016,90112,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_pipelist.exe,7.96,2667176,8,0,7073900,7090176,1024,0,6,4096,32768,4532944,66560,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_pixelize.exe,7.94,2686912,14,0,6995112,7036928,1024,0,10,4096,0,4385576,27136,1536,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_PortableWinCDEmu-4.0.exe,7.95,3183448,9,0,8068851,8089600,1024,0,9,4096,32832,5254016,558592,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_portmon.exe,7.95,3041600,8,0,8234166,8245248,1024,0,9,4096,32768,5417944,244224,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_procdump.exe,7.96,2923168,9,0,7578063,7589888,1024,0,11,4096,32832,4975752,481280,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_procexp.exe,7.97,4109984,9,0,10505522,10522624,1024,0,18,4096,32832,7621856,1943552,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_Procmon.exe,7.96,3908744,9,0,9879343,9895936,1024,0,13,4096,32832,6942008,1594368,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_ProduKey.exe,7.94,2729168,8,0,7061006,7073792,1024,0,11,4096,0,4406672,27136,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_PsExec.exe,7.95,3002520,9,0,7841522,7856128,1024,0,7,4096,32832,5033448,400896,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_psfile.exe,7.95,2743456,8,0,7113820,7127040,1024,0,6,4096,32768,4468288,66048,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_PsGetsid.exe,7.94,3056784,9,0,7703328,7720960,1024,0,7,4096,32832,4824728,195584,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_PsInfo.exe,7.95,2824344,8,0,7309328,7323648,1024,0,10,4096,32768,4665072,231936,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_pskill.exe,7.95,2916512,8,0,7558216,7577600,1024,0,6,4096,32768,4812616,189952,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_pslist.exe,7.95,2632352,8,0,6813265,6828032,1024,0,5,4096,32768,4296608,73728,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_PsLoggedon.exe,7.95,2715824,8,0,7084892,7106560,1024,0,5,4096,32768,4476920,64512,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_psloglist.exe,7.95,2751864,8,0,7150850,7163904,1024,0,9,4096,32768,4509776,36352,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_pspasswd.exe,7.95,2701984,8,0,7076276,7090176,1024,0,6,4096,32768,4477096,71168,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_psping.exe,7.95,2896544,9,0,7530815,7553024,1024,0,9,4096,32832,4788480,106496,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_PsService.exe,7.95,2709160,8,0,7105248,7122944,1024,0,6,4096,32768,4514136,81920,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_psshutdown.exe,7.94,2763568,8,0,7150776,7163904,4096,0,9,4096,0,4526512,126976,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_pssuspend.exe,7.95,3019432,9,0,7661084,7675904,1024,0,6,4096,32832,4817416,195584,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_puttytel_32.exe,7.95,3264560,14,0,8219866,8249344,1024,0,8,143360,34880,5272160,142336,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_pythonw.exe,7.94,2661888,8,0,6979870,7000064,1024,0,3,4096,32768,4379320,23552,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_RAMMap.exe,7.96,3092616,9,0,7928755,7946240,1024,0,10,4096,32832,5174120,462336,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_RegDelNull.exe,7.95,2686640,9,0,7051798,7069696,1024,0,6,4096,32832,4473792,69120,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_RegDllView.exe,7.94,2760288,8,0,7096921,7110656,1024,0,10,4096,0,4408344,26112,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_regjump.exe,7.95,2711200,8,0,7061402,7077888,1024,0,5,4096,32768,4441200,53760,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_rm.exe,7.94,2715648,6,0,7031702,7041024,4096,0,2,4096,0,4379848,12288,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_rotate.exe,7.94,2862592,14,0,7374636,7409664,1024,0,6,4096,0,4584736,23040,1536,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_ru.exe,7.95,2658440,8,0,7023834,7041024,1024,0,6,4096,32768,4466040,65024,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_sdelete.exe,7.94,2765960,9,0,7135598,7155712,1024,0,6,4096,32832,4482512,72192,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_ShareEnum.exe,7.94,2878320,8,0,7534048,7544832,4096,0,11,4096,0,4785704,163840,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_ShellRunas.exe,7.94,2913320,8,0,7446538,7454720,4096,0,10,4096,0,4621952,45056,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_shexview.exe,7.95,2786400,8,0,7338480,7356416,1024,0,11,4096,0,4634328,35328,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_shift.exe,7.94,2766864,14,0,7278268,7315456,1024,0,10,4096,0,4589360,25088,1536,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_shmnview.exe,7.93,2846416,8,0,7362680,7376896,4096,0,9,4096,0,4605832,32768,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_sigcheck.exe,7.95,2962184,9,0,7666320,7680000,1024,0,14,4096,32832,4909024,158720,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_streams.exe,7.95,2669216,8,0,7030268,7045120,1024,0,6,4096,32768,4458728,62464,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_strings.exe,7.95,2730656,9,0,7097152,7114752,1024,0,6,4096,32832,4475200,66560,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_sync.exe,7.95,2867352,9,0,7435228,7454720,1024,0,6,4096,32832,4675992,66048,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_sysexp.exe,7.95,2848976,8,0,7380870,7397376,1024,0,11,4096,0,4606448,23552,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_Sysmon.exe,7.97,3697608,9,0,10157138,10174464,1024,0,15,4096,32832,7387720,2263040,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_Tcpview.exe,7.95,2781472,8,0,7240706,7254016,1024,0,13,4096,32768,4635296,55296,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_tile.exe,7.94,2812784,14,0,7324220,7360512,1024,0,10,4096,0,4590328,24576,1536,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_tinytask.exe,7.95,2597888,8,0,6917988,6930432,1024,0,5,4096,0,4373328,23040,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_touch.exe,7.95,2664448,7,0,6985452,7000064,1024,0,2,4096,0,4365224,2048,512,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_upgrade.exe,7.94,2750448,9,0,7072846,7086080,1024,0,10,4096,32832,4418560,45056,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_video.exe,7.94,2764928,14,0,7077424,7114752,1024,0,9,4096,0,4418648,57344,1536,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_webhttrack.exe,7.94,2738656,9,0,7080420,7098368,1024,0,4,4096,32768,4410544,15360,0,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Themida\themida_WinList.exe,7.95,2577408,9,0,6887676,6914048,1024,0,4,4096,0,4353288,14336,1024,21
C:\Users\Public\MLMAL\dataset-packed-pe\packed\UPX\upx_accesschk.exe,7.9,215696,3,2,806912,811008,4096,1,11,610304,33088,805248,4096,606208,22
C:\Users\Public\MLMAL\dataset-packed-pe\packed\UPX\upx_AccessEnum.exe,7.58,54079,3,2,184320,188416,4096,0,15,139264,0,177888,8192,135168,22
C:\Users\Public\MLMAL\dataset-packed-pe\packed\UPX\upx_ADExplorer.exe,7.78,188504,3,2,520192,524288,4096,0,17,339968,32768,502544,20480,335872,22
C:\Users\Public\MLMAL\dataset-packed-pe\packed\UPX\upx_ADInsight.exe,7.91,639128,3,2,4386816,4390912,4096,1,16,3756032,33088,4369344,20480,3751936,22
C:\Users\Public\MLMAL\dataset-packed-pe\packed\UPX\upx_adrestore.exe,7.75,42296,3,2,159744,163840,4096,0,12,122880,0,155776,4096,118784,22
C:\Users\Public\MLMAL\dataset-packed-pe\packed\UPX\upx_adwcleaner_7.2.4.0.exe,7.9,8702160,3,2,19603456,19607552,4096,1,23,10919936,33088,19479808,126976,10915840,22
C:\Users\Public\MLMAL\dataset-packed-pe\packed\UPX\upx_arh.exe,7.74,44192,3,3,106496,110592,4096,1,10,69632,33088,103840,4096,65536,22
C:\Users\Public\MLMAL\dataset-packed-pe\packed\UPX\upx_Autologon.exe,7.78,70824,3,2,155648,159744,4096,1,9,102400,33088,152752,4096,98304,22
C:\Users\Public\MLMAL\dataset-packed-pe\packed\UPX\upx_Autoruns.exe,7.68,285760,3,2,806912,811008,4096,1,18,540672,33088,768784,40960,536576,22
C:\Users\Public\MLMAL\dataset-packed-pe\packed\UPX\upx_autorunsc.exe,7.62,249496,3,2,716800,720896,4096,1,18,483328,33088,676368,40960,479232,22
C:\Users\Public\MLMAL\dataset-packed-pe\packed\UPX\upx_BatteryInfoView.exe,7.45,43520,3,2,106496,110592,4096,0,13,65536,0,99184,8192,61440,22
C:\Users\Public\MLMAL\dataset-packed-pe\packed\UPX\upx_Bginfo.exe,7.93,1142504,3,2,3182592,3186688,4096,1,26,2056192,33088,3170656,12288,2052096,22
C:\Users\Public\MLMAL\dataset-packed-pe\packed\UPX\upx_BlueScreenView.exe,7.57,58976,3,2,131072,135168,4096,0,13,81920,0,125136,8192,77824,22
C:\Users\Public\MLMAL\dataset-packed-pe\packed\UPX\upx_Cacheset.exe,7.69,44344,3,2,163840,167936,4096,0,9,126976,0,160896,4096,122880,22
C:\Users\Public\MLMAL\dataset-packed-pe\packed\UPX\upx_calc.exe,7.64,337920,3,2,901120,905216,4096,2,19,561152,33088,806784,94208,557056,22
C:\Users\Public\MLMAL\dataset-packed-pe\packed\UPX\upx_Clockres.exe,7.8,70312,3,2,155648,159744,4096,1,9,102400,33088,152944,4096,98304,22
C:\Users\Public\MLMAL\dataset-packed-pe\packed\UPX\upx_cmd.exe,7.16,113664,3,2,360448,364544,4096,2,7,245760,33088,323184,36864,241664,22
C:\Users\Public\MLMAL\dataset-packed-pe\packed\UPX\upx_ComIntRep.exe,7.74,1313280,3,2,2383872,2387968,4096,1,21,1073152,32832,2181120,204800,1069056,22
C:\Users\Public\MLMAL\dataset-packed-pe\packed\UPX\upx_Contig.exe,7.88,112288,3,2,466944,471040,4096,0,9,372736,33024,465408,4096,368640,22
C:\Users\Public\MLMAL\dataset-packed-pe\packed\UPX\upx_Coreinfo.exe,7.9,169144,3,2,913408,917504,4096,1,9,753664,33088,911744,4096,749568,22
C:\Users\Public\MLMAL\dataset-packed-pe\packed\UPX\upx_cpuz_x32.exe,7.86,1221640,3,2,3346432,3350528,4096,0,15,2146304,32768,3218672,131072,2142208,22
C:\Users\Public\MLMAL\dataset-packed-pe\packed\UPX\upx_ctrl2cap.exe,7.74,40248,3,2,155648,159744,4096,0,8,122880,0,153856,4096,118784,22
C:\Users\Public\MLMAL\dataset-packed-pe\packed\UPX\upx_DarkNamer.exe,7.5,28672,3,2,90112,94208,4096,0,9,65536,0,89264,4096,61440,22
C:\Users\Public\MLMAL\dataset-packed-pe\packed\UPX\upx_Dbgview.exe,7.87,180312,3,2,577536,581632,4096,0,12,405504,32768,571120,8192,401408,22
C:\Users\Public\MLMAL\dataset-packed-pe\packed\UPX\upx_Desktops.exe,7.73,60504,3,2,143360,147456,4096,1,9,94208,33088,141728,4096,90112,22
C:\Users\Public\MLMAL\dataset-packed-pe\packed\UPX\upx_dfrgui.exe,7.76,387584,3,2,737280,741376,4096,1,15,352256,33088,607152,131072,348160,22
C:\Users\Public\MLMAL\dataset-packed-pe\packed\UPX\upx_disk2vhd.exe,7.89,676032,3,2,7188480,7192576,4096,1,17,6520832,33088,7162272,28672,6516736,22
